adm0_en,len_crs,area_crs,len_km,area_km2
Philippines (the),421,9338,0,0.0
Philippines (the),631,7367,0,0.0
Philippines (the),2719,213792,2,0.0
Philippines (the),3537,437767,3,0.0
Philippines (the),574,11763,0,0.0
Philippines (the),9267,2889661,9,2.0
Philippines (the),204,1847,0,0.0
Philippines (the),611,19722,0,0.0
Philippines (the),245,3180,0,0.0
Philippines (the),135,674,0,0.0
Philippines (the),12159,2523277,12,2.0
Philippines (the),31457,20060614,31,20.0
Philippines (the),593,10555,0,0.0
Philippines (the),7003,1024484,7,1.0
Philippines (the),170025,102104394,170,102.0
Philippines (the),65,252,0,0.0
Philippines (the),326,2921,0,0.0
Philippines (the),8693,1916204,8,1.0
Philippines (the),1721,115182,1,0.0
Philippines (the),4981,493154,4,0.0
Philippines (the),342,4544,0,0.0
Philippines (the),3705,551786,3,0.0
Philippines (the),75,198,0,0.0
Philippines (the),23046,7826417,23,7.0
Philippines (the),2398,161981,2,0.0
Philippines (the),3937,569690,3,0.0
Philippines (the),581,12268,0,0.0
Philippines (the),154,1162,0,0.0
Philippines (the),789,17883,0,0.0
Philippines (the),807,24818,0,0.0
Philippines (the),4217,577559,4,0.0
Philippines (the),151,1259,0,0.0
Philippines (the),1904,66208,1,0.0
Philippines (the),321,3289,0,0.0
Philippines (the),3199,266120,3,0.0
Philippines (the),913,15565,0,0.0
Philippines (the),791,20635,0,0.0
Philippines (the),2496,231624,2,0.0
Philippines (the),1787,139077,1,0.0
Philippines (the),4883,1332933,4,1.0
Philippines (the),3499,501790,3,0.0
Philippines (the),1535,93160,1,0.0
Philippines (the),7185,620882,7,0.0
Philippines (the),1248,66114,1,0.0
Philippines (the),784,18771,0,0.0
Philippines (the),1051058,7011464485,1051,7011.0
Philippines (the),1985,179567,1,0.0
Philippines (the),1381,58487,1,0.0
Philippines (the),1684,133062,1,0.0
Philippines (the),1466,33866,1,0.0
Philippines (the),1797,164796,1,0.0
Philippines (the),736,10028,0,0.0
Philippines (the),10757,4223070,10,4.0
Philippines (the),1108,62513,1,0.0
Philippines (the),641,7106,0,0.0
Philippines (the),7890,1228693,7,1.0
Philippines (the),3377,489548,3,0.0
Philippines (the),6966,1321708,6,1.0
Philippines (the),52,200,0,0.0
Philippines (the),61,261,0,0.0
Philippines (the),1058,20109,1,0.0
Philippines (the),5263,658367,5,0.0
Philippines (the),14463,5292173,14,5.0
Philippines (the),52,206,0,0.0
Philippines (the),43,127,0,0.0
Philippines (the),67,247,0,0.0
Philippines (the),3535,668601,3,0.0
Philippines (the),869,24946,0,0.0
Philippines (the),547,11029,0,0.0
Philippines (the),5979,1182749,5,1.0
Philippines (the),4872,332142,4,0.0
Philippines (the),1642,96964,1,0.0
Philippines (the),611,22720,0,0.0
Philippines (the),1782,132927,1,0.0
Philippines (the),21517,3703047,21,3.0
Philippines (the),6576,1243227,6,1.0
Philippines (the),452,10780,0,0.0
Philippines (the),2370,65462,2,0.0
Philippines (the),1249,51272,1,0.0
Philippines (the),7023,1149134,7,1.0
Philippines (the),852,44423,0,0.0
Philippines (the),4566,771822,4,0.0
Philippines (the),1861,60090,1,0.0
Philippines (the),579,12627,0,0.0
Philippines (the),298,3447,0,0.0
Philippines (the),5794,715259,5,0.0
Philippines (the),556,11193,0,0.0
Philippines (the),887,24962,0,0.0
Philippines (the),759,38218,0,0.0
Philippines (the),9808,4479751,9,4.0
Philippines (the),6071,968654,6,0.0
Philippines (the),5382,1146905,5,1.0
Philippines (the),460,13479,0,0.0
Philippines (the),349,5506,0,0.0
Philippines (the),3429,214255,3,0.0
Philippines (the),5875,1174708,5,1.0
Philippines (the),324,1369,0,0.0
Philippines (the),327,3662,0,0.0
Philippines (the),218,1109,0,0.0
Philippines (the),57,167,0,0.0
Philippines (the),129,212,0,0.0
Philippines (the),119,496,0,0.0
Philippines (the),19098,3765442,19,3.0
Philippines (the),967,20281,0,0.0
Philippines (the),3028,310942,3,0.0
Philippines (the),13406,3250309,13,3.0
Philippines (the),145,1454,0,0.0
Philippines (the),167,990,0,0.0
Philippines (the),1208,54250,1,0.0
Philippines (the),6821,1360214,6,1.0
Philippines (the),98,403,0,0.0
Philippines (the),81,238,0,0.0
Philippines (the),269,2112,0,0.0
Philippines (the),142,1348,0,0.0
Philippines (the),1384,84679,1,0.0
Philippines (the),3136,181042,3,0.0
Philippines (the),470,5989,0,0.0
Philippines (the),1007,39975,1,0.0
Philippines (the),829,16835,0,0.0
Philippines (the),1804,108195,1,0.0
Philippines (the),9054,1168774,9,1.0
Philippines (the),4513,829241,4,0.0
Philippines (the),57,213,0,0.0
Philippines (the),2517,198374,2,0.0
Philippines (the),5621,286145,5,0.0
Philippines (the),805,18262,0,0.0
Philippines (the),712,26817,0,0.0
Philippines (the),143793,497870071,143,497.0
Philippines (the),123,1028,0,0.0
Philippines (the),69390,34973520,69,34.0
Philippines (the),1428,42419,1,0.0
Philippines (the),8293,992943,8,0.0
Philippines (the),118,708,0,0.0
Philippines (the),1780,145344,1,0.0
Philippines (the),3380,292547,3,0.0
Philippines (the),797,24059,0,0.0
Philippines (the),171537,94507371,171,94.0
Philippines (the),2613,111029,2,0.0
Philippines (the),903,35837,0,0.0
Philippines (the),1064,20503,1,0.0
Philippines (the),28333,8661772,28,8.0
Philippines (the),7279,898501,7,0.0
Philippines (the),3782,357731,3,0.0
Philippines (the),406,6313,0,0.0
Philippines (the),8469,1573896,8,1.0
Philippines (the),1970,73853,1,0.0
Philippines (the),2120,109435,2,0.0
Philippines (the),6000,903914,6,0.0
Philippines (the),1650,116486,1,0.0
Philippines (the),522,6803,0,0.0
Philippines (the),678,26543,0,0.0
Philippines (the),2302,51604,2,0.0
Philippines (the),743,32484,0,0.0
Philippines (the),2524,181268,2,0.0
Philippines (the),528,6579,0,0.0
Philippines (the),526,14605,0,0.0
Philippines (the),1162,78961,1,0.0
Philippines (the),1024,22064,1,0.0
Philippines (the),357,8715,0,0.0
Philippines (the),5620,666914,5,0.0
Philippines (the),274,4380,0,0.0
Philippines (the),552,20657,0,0.0
Philippines (the),321,6600,0,0.0
Philippines (the),3053,324488,3,0.0
Philippines (the),871,39088,0,0.0
Philippines (the),481,14424,0,0.0
Philippines (the),703,14073,0,0.0
Philippines (the),119,1027,0,0.0
Philippines (the),61727,13002087,61,13.0
Philippines (the),946,28175,0,0.0
Philippines (the),145,1236,0,0.0
Philippines (the),256,3613,0,0.0
Philippines (the),1854,124698,1,0.0
Philippines (the),2223,244016,2,0.0
Philippines (the),358,6855,0,0.0
Philippines (the),114,868,0,0.0
Philippines (the),1004,25208,1,0.0
Philippines (the),477,9963,0,0.0
Philippines (the),366,8429,0,0.0
Philippines (the),1572,92835,1,0.0
Philippines (the),1235,47337,1,0.0
Philippines (the),325,7228,0,0.0
Philippines (the),987,19746,0,0.0
Philippines (the),319,5491,0,0.0
Philippines (the),335,5651,0,0.0
Philippines (the),139,964,0,0.0
Philippines (the),2506,150403,2,0.0
Philippines (the),499,9217,0,0.0
Philippines (the),275,4891,0,0.0
Philippines (the),490,10873,0,0.0
Philippines (the),302,5115,0,0.0
Philippines (the),1626,79962,1,0.0
Philippines (the),1839,86841,1,0.0
Philippines (the),181,1393,0,0.0
Philippines (the),480,11355,0,0.0
Philippines (the),6481,612607,6,0.0
Philippines (the),531,15603,0,0.0
Philippines (the),2524,249706,2,0.0
Philippines (the),347,3196,0,0.0
Philippines (the),24078,28996877,24,28.0
Philippines (the),460,3078,0,0.0
Philippines (the),1597,127137,1,0.0
Philippines (the),868,34224,0,0.0
Philippines (the),4758,1163282,4,1.0
Philippines (the),886,48584,0,0.0
Philippines (the),3571,406691,3,0.0
Philippines (the),255,3692,0,0.0
Philippines (the),5830,482238,5,0.0
Philippines (the),1576,126917,1,0.0
Philippines (the),446,11629,0,0.0
Philippines (the),13979,1849841,13,1.0
Philippines (the),1126,73618,1,0.0
Philippines (the),384,9710,0,0.0
Philippines (the),972,54350,0,0.0
Philippines (the),504,11090,0,0.0
Philippines (the),3241,348830,3,0.0
Philippines (the),20691,2436092,20,2.0
Philippines (the),2324,164284,2,0.0
Philippines (the),143,1084,0,0.0
Philippines (the),226,3536,0,0.0
Philippines (the),471,5364,0,0.0
Philippines (the),1913,93422,1,0.0
Philippines (the),270,3675,0,0.0
Philippines (the),12851,2319782,12,2.0
Philippines (the),1257,51347,1,0.0
Philippines (the),867,36296,0,0.0
Philippines (the),1241,57869,1,0.0
Philippines (the),1875,49859,1,0.0
Philippines (the),200,1813,0,0.0
Philippines (the),116,727,0,0.0
Philippines (the),9781,2289327,9,2.0
Philippines (the),29135,9220105,29,9.0
Philippines (the),1809,96951,1,0.0
Philippines (the),1378,87324,1,0.0
Philippines (the),281,2378,0,0.0
Philippines (the),1746,102919,1,0.0
Philippines (the),8818,5223107,8,5.0
Philippines (the),9101,2494757,9,2.0
Philippines (the),349,2882,0,0.0
Philippines (the),171,942,0,0.0
Philippines (the),98,528,0,0.0
Philippines (the),108,453,0,0.0
Philippines (the),4081,523682,4,0.0
Philippines (the),6263,1044522,6,1.0
Philippines (the),42492,41671619,42,41.0
Philippines (the),2774,292006,2,0.0
Philippines (the),1826,242774,1,0.0
Philippines (the),5929,1702653,5,1.0
Philippines (the),1429,89781,1,0.0
Philippines (the),1824,72372,1,0.0
Philippines (the),182,2058,0,0.0
Philippines (the),2022,177083,2,0.0
Philippines (the),13775,5546659,13,5.0
Philippines (the),305,4719,0,0.0
Philippines (the),2974,446993,2,0.0
Philippines (the),537,16666,0,0.0
Philippines (the),4984,370523,4,0.0
Philippines (the),2168,99481,2,0.0
Philippines (the),1605,55382,1,0.0
Philippines (the),5681,827581,5,0.0
Philippines (the),20605,4862765,20,4.0
Philippines (the),3818,346225,3,0.0
Philippines (the),123,584,0,0.0
Philippines (the),1172,50963,1,0.0
Philippines (the),1441,77101,1,0.0
Philippines (the),765,18411,0,0.0
Philippines (the),917,42128,0,0.0
Philippines (the),25762,20714925,25,20.0
Philippines (the),328,6671,0,0.0
Philippines (the),16739,4671522,16,4.0
Philippines (the),2535,241177,2,0.0
Philippines (the),1469,119077,1,0.0
Philippines (the),1115,34131,1,0.0
Philippines (the),1073056,11514910570,1073,11514.0
Philippines (the),24,42,0,0.0
Philippines (the),46,86,0,0.0
Philippines (the),364,6279,0,0.0
Philippines (the),125,843,0,0.0
Philippines (the),447,6297,0,0.0
Philippines (the),97,329,0,0.0
Philippines (the),2398,204178,2,0.0
Philippines (the),2245,224748,2,0.0
Philippines (the),974,43547,0,0.0
Philippines (the),345,5783,0,0.0
Philippines (the),36,79,0,0.0
Philippines (the),348,4846,0,0.0
Philippines (the),974,26624,0,0.0
Philippines (the),812,19168,0,0.0
Philippines (the),2391,201276,2,0.0
Philippines (the),807,19519,0,0.0
Philippines (the),6572,204973,6,0.0
Philippines (the),1721,98696,1,0.0
Philippines (the),184,1678,0,0.0
Philippines (the),423,9040,0,0.0
Philippines (the),479,8426,0,0.0
Philippines (the),344,5160,0,0.0
Philippines (the),549,17315,0,0.0
Philippines (the),1467,112092,1,0.0
Philippines (the),284,3708,0,0.0
Philippines (the),8715,1720758,8,1.0
Philippines (the),142,1001,0,0.0
Philippines (the),726,34070,0,0.0
Philippines (the),723,22423,0,0.0
Philippines (the),558,23125,0,0.0
Philippines (the),1158,30658,1,0.0
Philippines (the),574,9736,0,0.0
Philippines (the),94,649,0,0.0
Philippines (the),485,11031,0,0.0
Philippines (the),2320,197390,2,0.0
Philippines (the),26319,24341833,26,24.0
Philippines (the),39711,22444240,39,22.0
Philippines (the),350,1839,0,0.0
Philippines (the),236,2592,0,0.0
Philippines (the),1255,66705,1,0.0
Philippines (the),100,417,0,0.0
Philippines (the),72,252,0,0.0
Philippines (the),2650,143494,2,0.0
Philippines (the),135,1102,0,0.0
Philippines (the),3529,414889,3,0.0
Philippines (the),825,22645,0,0.0
Philippines (the),4792,353465,4,0.0
Philippines (the),201,1833,0,0.0
Philippines (the),505,11954,0,0.0
Philippines (the),179,1721,0,0.0
Philippines (the),1997,237458,1,0.0
Philippines (the),134,428,0,0.0
Philippines (the),258,2230,0,0.0
Philippines (the),23754,7320722,23,7.0
Philippines (the),552,3869,0,0.0
Philippines (the),275,2987,0,0.0
Philippines (the),1251,76950,1,0.0
Philippines (the),40,92,0,0.0
Philippines (the),306,4415,0,0.0
Philippines (the),437,12246,0,0.0
Philippines (the),392,9977,0,0.0
Philippines (the),1308,72435,1,0.0
Philippines (the),355789,388296597,355,388.0
Philippines (the),196,1015,0,0.0
Philippines (the),133,1072,0,0.0
Philippines (the),25597,5958502,25,5.0
Philippines (the),575,10307,0,0.0
Philippines (the),524,13386,0,0.0
Philippines (the),24334,5874567,24,5.0
Philippines (the),1039,45837,1,0.0
Philippines (the),414,5697,0,0.0
Philippines (the),2086,205895,2,0.0
Philippines (the),4922,529375,4,0.0
Philippines (the),978,26407,0,0.0
Philippines (the),1989,177174,1,0.0
Philippines (the),238,1936,0,0.0
Philippines (the),199,2201,0,0.0
Philippines (the),190,2310,0,0.0
Philippines (the),188,955,0,0.0
Philippines (the),78,212,0,0.0
Philippines (the),2517,311203,2,0.0
Philippines (the),715,25035,0,0.0
Philippines (the),87534,71975024,87,71.0
Philippines (the),2329,217142,2,0.0
Philippines (the),7282,1053270,7,1.0
Philippines (the),1049,41094,1,0.0
Philippines (the),722,21585,0,0.0
Philippines (the),1418,102884,1,0.0
Philippines (the),7545,1563123,7,1.0
Philippines (the),1159,47614,1,0.0
Philippines (the),17184,9216654,17,9.0
Philippines (the),953,37323,0,0.0
Philippines (the),38225,11160718,38,11.0
Philippines (the),108,796,0,0.0
Philippines (the),1500,120131,1,0.0
Philippines (the),940,24507,0,0.0
Philippines (the),13387,5170819,13,5.0
Philippines (the),71,323,0,0.0
Philippines (the),11062,2812559,11,2.0
Philippines (the),250,3867,0,0.0
Philippines (the),406,5044,0,0.0
Philippines (the),92,366,0,0.0
Philippines (the),147,1200,0,0.0
Philippines (the),260,1782,0,0.0
Philippines (the),243,1730,0,0.0
Philippines (the),107,612,0,0.0
Philippines (the),26888,10003232,26,10.0
Philippines (the),2086,159634,2,0.0
Philippines (the),15917,2539887,15,2.0
Philippines (the),816,17062,0,0.0
Philippines (the),1100,59630,1,0.0
Philippines (the),573,11166,0,0.0
Philippines (the),1849,121828,1,0.0
Philippines (the),2007,105418,2,0.0
Philippines (the),167,1093,0,0.0
Philippines (the),1690,122956,1,0.0
Philippines (the),3274,389502,3,0.0
Philippines (the),2486,281935,2,0.0
Philippines (the),1768,138685,1,0.0
Philippines (the),303,5077,0,0.0
Philippines (the),13719,2694007,13,2.0
Philippines (the),2311,227841,2,0.0
Philippines (the),296,2974,0,0.0
Philippines (the),2942,258529,2,0.0
Philippines (the),4956,540995,4,0.0
Philippines (the),640,23822,0,0.0
Philippines (the),1772,209815,1,0.0
Philippines (the),249,2631,0,0.0
Philippines (the),154,750,0,0.0
Philippines (the),4335,252737,4,0.0
Philippines (the),5982,628586,5,0.0
Philippines (the),6793,943450,6,0.0
Philippines (the),2748,407650,2,0.0
Philippines (the),4261,559870,4,0.0
Philippines (the),573,10688,0,0.0
Philippines (the),4176,171419,4,0.0
Philippines (the),69,318,0,0.0
Philippines (the),4032,430757,4,0.0
Philippines (the),4279,583001,4,0.0
Philippines (the),2368,105870,2,0.0
Philippines (the),775,21529,0,0.0
Philippines (the),4014,534667,4,0.0
Philippines (the),230,3246,0,0.0
Philippines (the),395,9071,0,0.0
Philippines (the),901,25977,0,0.0
Philippines (the),286,4108,0,0.0
Philippines (the),8903,1752992,8,1.0
Philippines (the),215,2653,0,0.0
Philippines (the),3216,360389,3,0.0
Philippines (the),645,13481,0,0.0
Philippines (the),808,18218,0,0.0
Philippines (the),577,24122,0,0.0
Philippines (the),2971,207965,2,0.0
Philippines (the),1143,87398,1,0.0
Philippines (the),967,52440,0,0.0
Philippines (the),1552,82003,1,0.0
Philippines (the),48519,28201386,48,28.0
Philippines (the),410,6024,0,0.0
Philippines (the),122,700,0,0.0
Philippines (the),282,3423,0,0.0
Philippines (the),1201,72118,1,0.0
Philippines (the),613,10944,0,0.0
Philippines (the),50,136,0,0.0
Philippines (the),148,756,0,0.0
Philippines (the),193,1286,0,0.0
Philippines (the),3203,447412,3,0.0
Philippines (the),29576,28063662,29,28.0
Philippines (the),106,588,0,0.0
Philippines (the),77,375,0,0.0
Philippines (the),1723,93334,1,0.0
Philippines (the),2227,280002,2,0.0
Philippines (the),6165,1798779,6,1.0
Philippines (the),190,2158,0,0.0
Philippines (the),206,2045,0,0.0
Philippines (the),217,2000,0,0.0
Philippines (the),911,35686,0,0.0
Philippines (the),8198,1628162,8,1.0
Philippines (the),303,3319,0,0.0
Philippines (the),85128,66751695,85,66.0
Philippines (the),3252,271703,3,0.0
Philippines (the),7012,1240899,7,1.0
Philippines (the),4351,257267,4,0.0
Philippines (the),1392,97238,1,0.0
Philippines (the),2181,150244,2,0.0
Philippines (the),693,20677,0,0.0
Philippines (the),370,1762,0,0.0
Philippines (the),8429,991835,8,0.0
Philippines (the),1523,79258,1,0.0
Philippines (the),1099,39398,1,0.0
Philippines (the),736,32046,0,0.0
Philippines (the),5995,952093,5,0.0
Philippines (the),124,967,0,0.0
Philippines (the),208,2950,0,0.0
Philippines (the),233,2592,0,0.0
Philippines (the),822,28278,0,0.0
Philippines (the),173,1248,0,0.0
Philippines (the),295,4213,0,0.0
Philippines (the),2348,134012,2,0.0
Philippines (the),4880,600415,4,0.0
Philippines (the),828,38080,0,0.0
Philippines (the),6686,701618,6,0.0
Philippines (the),450,12416,0,0.0
Philippines (the),2896,316653,2,0.0
Philippines (the),16698,4461362,16,4.0
Philippines (the),2385,235883,2,0.0
Philippines (the),1191,20245,1,0.0
Philippines (the),134,735,0,0.0
Philippines (the),117,413,0,0.0
Philippines (the),328,5111,0,0.0
Philippines (the),5151,734629,5,0.0
Philippines (the),7459,1740502,7,1.0
Philippines (the),537,13013,0,0.0
Philippines (the),1641,82100,1,0.0
Philippines (the),180,1072,0,0.0
Philippines (the),1331,91931,1,0.0
Philippines (the),13361,2118295,13,2.0
Philippines (the),385,6361,0,0.0
Philippines (the),1198,24267,1,0.0
Philippines (the),29588,5670478,29,5.0
Philippines (the),207,1278,0,0.0
Philippines (the),206,1535,0,0.0
Philippines (the),69,212,0,0.0
Philippines (the),391,3711,0,0.0
Philippines (the),225,2063,0,0.0
Philippines (the),169,1510,0,0.0
Philippines (the),3932,303743,3,0.0
Philippines (the),1291,24615,1,0.0
Philippines (the),6093,1177541,6,1.0
Philippines (the),185,1646,0,0.0
Philippines (the),137,1090,0,0.0
Philippines (the),3035,222397,3,0.0
Philippines (the),2015,117618,2,0.0
Philippines (the),1401,88965,1,0.0
Philippines (the),237,2492,0,0.0
Philippines (the),435,13109,0,0.0
Philippines (the),781,31620,0,0.0
Philippines (the),1023,42569,1,0.0
Philippines (the),8454,1418167,8,1.0
Philippines (the),26052,9638429,26,9.0
Philippines (the),2228,174991,2,0.0
Philippines (the),1894,61875,1,0.0
Philippines (the),2823,164889,2,0.0
Philippines (the),1054,29118,1,0.0
Philippines (the),1154,30203,1,0.0
Philippines (the),8635,2595837,8,2.0
Philippines (the),3536,218819,3,0.0
Philippines (the),2650,158534,2,0.0
Philippines (the),1102,54887,1,0.0
Philippines (the),525,13922,0,0.0
Philippines (the),4907,802975,4,0.0
Philippines (the),2385,109486,2,0.0
Philippines (the),3882,614321,3,0.0
Philippines (the),2479,144189,2,0.0
Philippines (the),555,8910,0,0.0
Philippines (the),183,1297,0,0.0
Philippines (the),112,817,0,0.0
Philippines (the),212,2269,0,0.0
Philippines (the),119,1068,0,0.0
Philippines (the),7344,2052047,7,2.0
Philippines (the),551,2463,0,0.0
Philippines (the),519,2105,0,0.0
Philippines (the),2663,197861,2,0.0
Philippines (the),750,16026,0,0.0
Philippines (the),13733,5873943,13,5.0
Philippines (the),71822,74162936,71,74.0
Philippines (the),1338,54524,1,0.0
Philippines (the),160,1256,0,0.0
Philippines (the),839,18867,0,0.0
Philippines (the),16755,5018012,16,5.0
Philippines (the),780,18106,0,0.0
Philippines (the),873,27678,0,0.0
Philippines (the),369,9545,0,0.0
Philippines (the),464382,947018495,464,947.0
Philippines (the),7122,1228224,7,1.0
Philippines (the),171,1678,0,0.0
Philippines (the),2740,311066,2,0.0
Philippines (the),257,3245,0,0.0
Philippines (the),104,596,0,0.0
Philippines (the),2302,136807,2,0.0
Philippines (the),4048,479481,4,0.0
Philippines (the),5296,520764,5,0.0
Philippines (the),10691,3203126,10,3.0
Philippines (the),8205,1241610,8,1.0
Philippines (the),6154,1169286,6,1.0
Philippines (the),4367,893463,4,0.0
Philippines (the),517,19489,0,0.0
Philippines (the),413,8461,0,0.0
Philippines (the),3886,471138,3,0.0
Philippines (the),13651,3706240,13,3.0
Philippines (the),10179,2441909,10,2.0
Philippines (the),13391,3165102,13,3.0
Philippines (the),1810,29672,1,0.0
Philippines (the),3551,331370,3,0.0
Philippines (the),11168,3366540,11,3.0
Philippines (the),5820,846095,5,0.0
Philippines (the),335,4328,0,0.0
Philippines (the),650,18295,0,0.0
Philippines (the),176,723,0,0.0
Philippines (the),371,1456,0,0.0
Philippines (the),304,2862,0,0.0
Philippines (the),268,2166,0,0.0
Philippines (the),4926,466079,4,0.0
Philippines (the),393,3402,0,0.0
Philippines (the),406,3516,0,0.0
Philippines (the),26565,28310490,26,28.0
Philippines (the),196,1735,0,0.0
Philippines (the),213,1348,0,0.0
Philippines (the),873,16547,0,0.0
Philippines (the),32896,34025418,32,34.0
Philippines (the),111480,450696888,111,450.0
Philippines (the),3858,191073,3,0.0
Philippines (the),559,9050,0,0.0
Philippines (the),2307,272397,2,0.0
Philippines (the),1676,80754,1,0.0
Philippines (the),1370,78242,1,0.0
Philippines (the),5554,860802,5,0.0
Philippines (the),453,5678,0,0.0
Philippines (the),322,5322,0,0.0
Philippines (the),1784,148132,1,0.0
Philippines (the),2217,161750,2,0.0
Philippines (the),3004,293368,3,0.0
Philippines (the),13699,3012070,13,3.0
Philippines (the),2188,119005,2,0.0
Philippines (the),1978,186082,1,0.0
Philippines (the),8282,827306,8,0.0
Philippines (the),807,26458,0,0.0
Philippines (the),98,625,0,0.0
Philippines (the),879,42052,0,0.0
Philippines (the),5634,999684,5,0.0
Philippines (the),13450,3873503,13,3.0
Philippines (the),6416,720741,6,0.0
Philippines (the),2345,38850,2,0.0
Philippines (the),549,7950,0,0.0
Philippines (the),327,5434,0,0.0
Philippines (the),400,4263,0,0.0
Philippines (the),3512,369785,3,0.0
Philippines (the),1122,35189,1,0.0
Philippines (the),512,17275,0,0.0
Philippines (the),33407,11416889,33,11.0
Philippines (the),1722167,12448020124,1722,12448.0
Philippines (the),2316,78099,2,0.0
Philippines (the),3015,450726,3,0.0
Philippines (the),32407,9488596,32,9.0
Philippines (the),16976,6515196,16,6.0
Philippines (the),755505,3204149587,755,3204.0
Philippines (the),6559,1856363,6,1.0
Philippines (the),6878,1003167,6,1.0
Philippines (the),102,492,0,0.0
Philippines (the),170,1376,0,0.0
Philippines (the),926,25435,0,0.0
Philippines (the),8262,1808942,8,1.0
Philippines (the),287,4457,0,0.0
Philippines (the),61088,81692622,61,81.0
Philippines (the),1286,73912,1,0.0
Philippines (the),986,54143,0,0.0
Philippines (the),35931,12493685,35,12.0
Philippines (the),388,7996,0,0.0
Philippines (the),758,8781,0,0.0
Philippines (the),294,3787,0,0.0
Philippines (the),740,21940,0,0.0
Philippines (the),4355,558169,4,0.0
Philippines (the),11751,2956768,11,2.0
Philippines (the),260,1300,0,0.0
Philippines (the),1685,78550,1,0.0
Philippines (the),1729,125417,1,0.0
Philippines (the),442,11474,0,0.0
Philippines (the),1144,79568,1,0.0
Philippines (the),65400,31086374,65,31.0
Philippines (the),1197,57657,1,0.0
Philippines (the),12185,1881147,12,1.0
Philippines (the),447,9463,0,0.0
Philippines (the),10538,1324754,10,1.0
Philippines (the),265,2208,0,0.0
Philippines (the),720,13892,0,0.0
Philippines (the),6242,1309614,6,1.0
Philippines (the),11886,4224705,11,4.0
Philippines (the),75,334,0,0.0
Philippines (the),3489,298399,3,0.0
Philippines (the),29,63,0,0.0
Philippines (the),8701,2732012,8,2.0
Philippines (the),288281,671187037,288,671.0
Philippines (the),1227,79561,1,0.0
Philippines (the),21709,4427504,21,4.0
Philippines (the),91,450,0,0.0
Philippines (the),196,1417,0,0.0
Philippines (the),64968,32142861,64,32.0
Philippines (the),2815,250335,2,0.0
Philippines (the),4717,473260,4,0.0
Philippines (the),537,6123,0,0.0
Philippines (the),154241,324461486,154,324.0
Philippines (the),30314,13973378,30,13.0
Philippines (the),227,1919,0,0.0
Philippines (the),4951,252695,4,0.0
Philippines (the),626,16484,0,0.0
Philippines (the),7066,850833,7,0.0
Philippines (the),254,3477,0,0.0
Philippines (the),5157,352755,5,0.0
Philippines (the),1469,59375,1,0.0
Philippines (the),28614,20402170,28,20.0
Philippines (the),485,9706,0,0.0
Philippines (the),11735,4864216,11,4.0
Philippines (the),2655,317368,2,0.0
Philippines (the),3619,325478,3,0.0
Philippines (the),238,2660,0,0.0
Philippines (the),553,10201,0,0.0
Philippines (the),3448,237080,3,0.0
Philippines (the),2758,356276,2,0.0
Philippines (the),541,7926,0,0.0
Philippines (the),492,2508,0,0.0
Philippines (the),197,1818,0,0.0
Philippines (the),4802,347461,4,0.0
Philippines (the),362,3887,0,0.0
Philippines (the),752,16328,0,0.0
Philippines (the),484,15836,0,0.0
Philippines (the),1758,57627,1,0.0
Philippines (the),441,10231,0,0.0
Philippines (the),1331,60852,1,0.0
Philippines (the),86,402,0,0.0
Philippines (the),518,8802,0,0.0
Philippines (the),454,9888,0,0.0
Philippines (the),601,14834,0,0.0
Philippines (the),251,2484,0,0.0
Philippines (the),1685,94862,1,0.0
Philippines (the),10221,2820025,10,2.0
Philippines (the),215,1844,0,0.0
Philippines (the),165,1139,0,0.0
Philippines (the),35193,20387906,35,20.0
Philippines (the),31575,28603591,31,28.0
Philippines (the),946,40453,0,0.0
Philippines (the),419,8999,0,0.0
Philippines (the),723,28740,0,0.0
Philippines (the),1275,91676,1,0.0
Philippines (the),791,38750,0,0.0
Philippines (the),587,23768,0,0.0
Philippines (the),14806,5072625,14,5.0
Philippines (the),275865,417442442,275,417.0
Philippines (the),554,7167,0,0.0
Philippines (the),229,3078,0,0.0
Philippines (the),246,2168,0,0.0
Philippines (the),16287,4181343,16,4.0
Philippines (the),158,1427,0,0.0
Philippines (the),1447,86501,1,0.0
Philippines (the),1862,165406,1,0.0
Philippines (the),4199,930745,4,0.0
Philippines (the),61995,64543782,61,64.0
Philippines (the),2980,429500,2,0.0
Philippines (the),6041,1212568,6,1.0
Philippines (the),4234,381041,4,0.0
Philippines (the),134,1233,0,0.0
Philippines (the),541,16225,0,0.0
Philippines (the),107779,88624797,107,88.0
Philippines (the),1937,132674,1,0.0
Philippines (the),5335,1218196,5,1.0
Philippines (the),12218,2881049,12,2.0
Philippines (the),83661,69804907,83,69.0
Philippines (the),12409,4615410,12,4.0
Philippines (the),36089,21733593,36,21.0
Philippines (the),14041,5246563,14,5.0
Philippines (the),1211,59624,1,0.0
Philippines (the),2821,207533,2,0.0
Philippines (the),1758,43974,1,0.0
Philippines (the),383,7935,0,0.0
Philippines (the),1546,57735,1,0.0
Philippines (the),553,9239,0,0.0
Philippines (the),1455,47565,1,0.0
Philippines (the),21017,6794277,21,6.0
Philippines (the),8401,3643261,8,3.0
Philippines (the),739441,9827390751,739,9827.0
Philippines (the),704,31136,0,0.0
Philippines (the),5629,891334,5,0.0
Philippines (the),411,4930,0,0.0
Philippines (the),472,10627,0,0.0
Philippines (the),1272,47962,1,0.0
Philippines (the),10429,3753247,10,3.0
